year,month,appendix_number,location_name,sector,commodity,sub_item,attribute,value,error_number_prefix,error_plus_prefix,error_minus_prefix,error_bullet_prefix,error_number_suffix,error_number_in_middle,error_empty_parens,error_unclosed_parens,error_leading_space,error_trailing_space,error_multiple_spaces,error_space_in_word,error_concatenated_locations,error_special_chars,error_unicode_issues,error_only_numbers,error_single_char,error_typo_spacing,error_contains_metadata,error_location_list,error_types
2012,4,PL9,Cả nước,Investment,Chương trình trọng điểm pháttriển và ứng dụng công nghệsinh học,,Investment_Amount,30000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Dự án tăng cường năng lựcquản lý chất lượng nông lâmthủy sản và muối,,Investment_Amount,15000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Đầu tư khác,,Investment_Amount,224500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Đầu tư khác,,Investment_Amount,15000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Tài nguyên môi trường,,Investment_Amount,10000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Vốn đầu tư theo các mục tiêunhiệm vụ cụ thể,,Investment_Amount,416500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Vốn đầu tư theo các mục tiêunhiệm vụ cụ thể,,Investment_Amount,31700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Chương trình nuôi trồng thủysản,,Investment_Amount,180000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Chương trình nuôi trồng thủysản,,Investment_Amount,13200.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Chương trình giống,,Investment_Amount,110000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Chương trình giống,,Investment_Amount,8000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,"Chương trình neo đậu, tránh trúbão",,Investment_Amount,90000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,"Chương trình neo đậu, tránh trúbão",,Investment_Amount,10000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,"Chương trình phát triển, bảo vệrừng",,Investment_Amount,35000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,"Chương trình phát triển, bảo vệrừng",,Investment_Amount,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,"Chương trình Biển Đông, Hảiđảo",,Investment_Amount,1500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Vốn chuẩn bị đầu tư,,Investment_Amount,38000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Vốn chuẩn bị đầu tư,,Investment_Amount,9000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,4,PL9,Cả nước,Investment,Bổ sung dự trữ Quốc gia,,Investment_Amount,78500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL1,+ Vùng Tây Nguyên,Cultivation,Unknown,,Area_Planted,596.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"plus_prefix, space_in_word, typo_spacing"
2012,5,PL1,+ Vùng Đông Nam bộ,Cultivation,Unknown,,Area_Planted,779.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"plus_prefix, space_in_word, typo_spacing"
2012,5,PL1,+ Vùng Đồng bằng sông Cửu Long,Cultivation,Unknown,,Area_Planted,15785.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,"plus_prefix, space_in_word, typo_spacing, location_list"
2012,5,PL1,- Khoai lang,Cultivation,Khoai lang,,Area_Planted,972.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"minus_prefix, space_in_word, typo_spacing"
2012,5,PL1,- Mía,Cultivation,Unknown,,Area_Planted,1273.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"minus_prefix, typo_spacing"
2012,5,PL1,- Sắn,Cultivation,Sắn,,Area_Planted,2680.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"minus_prefix, typo_spacing"
2012,5,PL1,"- Thuốc lá, thuốc lào",Cultivation,Unknown,,Area_Planted,200.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"minus_prefix, space_in_word, typo_spacing"
2012,5,PL1,- Đậu tương,Cultivation,Đậu tương,,Area_Planted,716.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"minus_prefix, space_in_word, typo_spacing"
2012,5,PL1,1. Gieo cấy lúa hè thu miền Nam,Cultivation,Unknown,,Area_Planted,13667.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,"number_prefix, space_in_word, typo_spacing, location_list"
2012,5,PL1,2. Thu hoạch lúa đông xuân ở miền Nam,Cultivation,Lúa,Đông Xuân,Area_Harvested,19404.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,"number_prefix, space_in_word, typo_spacing, location_list"
2012,5,PL1,3.1 Gieo trồng màu lương thực,Cultivation,Màu lương thực,,Area_Planted,9906.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL1,3.2. Gieo trồng cây công nghiệp ngắn ngày,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,4166.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,"space_in_word, typo_spacing, location_list"
2012,5,PL1,"4. Gieo trồng rau, đậu các loại",Cultivation,Rau đậu,,Area_Planted,5052.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"number_prefix, space_in_word, typo_spacing"
2012,5,PL2,Bắc Cạn,Cultivation,Lúa,,Area_Planted,7733.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Cạn,Cultivation,Lúa,,Area_Planted,14495.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Cạn,Cultivation,Ngô,,Area_Planted,11058.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Cạn,Cultivation,Khoai lang,,Area_Planted,253.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Cạn,Cultivation,Sắn,,Area_Planted,1343.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Cạn,Cultivation,Lúa,,Area_Planted,1841.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Giang,Cultivation,Lúa,,Area_Planted,53230.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Giang,Cultivation,Lúa,,Area_Planted,16520.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Giang,Cultivation,Ngô,,Area_Planted,6553.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Giang,Cultivation,Khoai lang,,Area_Planted,5946.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Giang,Cultivation,Sắn,,Area_Planted,3830.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Giang,Cultivation,Lúa,,Area_Planted,191.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Ninh,Cultivation,Lúa,,Area_Planted,36477.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Ninh,Cultivation,Lúa,,Area_Planted,4536.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Ninh,Cultivation,Ngô,,Area_Planted,3901.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Ninh,Cultivation,Khoai lang,,Area_Planted,635.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Lúa,,Area_Planted,346329.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Lúa,,Area_Planted,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Lúa,,Area_Planted,172638.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Ngô,,Area_Planted,86049.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Khoai lang,,Area_Planted,28558.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Sắn,,Area_Planted,55192.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Bắc Trung Bộ,Cultivation,Lúa,,Area_Planted,2839.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Cao Bằng,Cultivation,Lúa,,Area_Planted,3169.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Cao Bằng,Cultivation,Lúa,,Area_Planted,26113.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Cao Bằng,Cultivation,Ngô,,Area_Planted,25122.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Cao Bằng,Cultivation,Khoai lang,,Area_Planted,776.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Cao Bằng,Cultivation,Lúa,,Area_Planted,215.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hoà Bình,Cultivation,Lúa,,Area_Planted,15882.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hoà Bình,Cultivation,Lúa,,Area_Planted,34703.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hoà Bình,Cultivation,Ngô,,Area_Planted,19620.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hoà Bình,Cultivation,Khoai lang,,Area_Planted,1878.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hoà Bình,Cultivation,Sắn,,Area_Planted,12205.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hoà Bình,Cultivation,Lúa,,Area_Planted,1000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Giang,Cultivation,Lúa,,Area_Planted,9995.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Giang,Cultivation,Lúa,,Area_Planted,47972.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Giang,Cultivation,Ngô,,Area_Planted,39702.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Giang,Cultivation,Khoai lang,,Area_Planted,587.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Giang,Cultivation,Sắn,,Area_Planted,4812.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Giang,Cultivation,Lúa,,Area_Planted,2872.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nam,Cultivation,Lúa,,Area_Planted,34243.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nam,Cultivation,Lúa,,Area_Planted,7445.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nam,Cultivation,Ngô,,Area_Planted,6539.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nam,Cultivation,Khoai lang,,Area_Planted,581.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nam,Cultivation,Sắn,,Area_Planted,325.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Lúa,,Area_Planted,100315.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Lúa,,Area_Planted,81663.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Lúa,,Area_Planted,24555.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Ngô,,Area_Planted,18582.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Khoai lang,,Area_Planted,3573.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Sắn,,Area_Planted,818.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Nội,Cultivation,Lúa,,Area_Planted,1582.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Tĩnh,Cultivation,Lúa,,Area_Planted,54788.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Tĩnh,Cultivation,Lúa,,Area_Planted,12900.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Tĩnh,Cultivation,Ngô,,Area_Planted,6900.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Tĩnh,Cultivation,Khoai lang,,Area_Planted,4500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hà Tĩnh,Cultivation,Sắn,,Area_Planted,1500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hưng Yên,Cultivation,Lúa,,Area_Planted,39500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hưng Yên,Cultivation,Lúa,,Area_Planted,38406.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hưng Yên,Cultivation,Lúa,,Area_Planted,8156.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hưng Yên,Cultivation,Ngô,,Area_Planted,7542.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hưng Yên,Cultivation,Khoai lang,,Area_Planted,614.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Dương,Cultivation,Lúa,,Area_Planted,63610.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Dương,Cultivation,Lúa,,Area_Planted,32700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Dương,Cultivation,Lúa,,Area_Planted,1325.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Dương,Cultivation,Ngô,,Area_Planted,1120.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Dương,Cultivation,Khoai lang,,Area_Planted,205.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Phòng,Cultivation,Lúa,,Area_Planted,38510.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Phòng,Cultivation,Lúa,,Area_Planted,23385.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Phòng,Cultivation,Lúa,,Area_Planted,3400.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Phòng,Cultivation,Ngô,,Area_Planted,2000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Hải Phòng,Cultivation,Khoai lang,,Area_Planted,1400.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lai Châu,Cultivation,Lúa,,Area_Planted,5504.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lai Châu,Cultivation,Lúa,,Area_Planted,12697.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lai Châu,Cultivation,Ngô,,Area_Planted,12335.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lai Châu,Cultivation,Sắn,,Area_Planted,362.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lào Cai,Cultivation,Lúa,,Area_Planted,9669.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lào Cai,Cultivation,Lúa,,Area_Planted,22843.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lào Cai,Cultivation,Ngô,,Area_Planted,22313.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lào Cai,Cultivation,Khoai lang,,Area_Planted,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lào Cai,Cultivation,Sắn,,Area_Planted,50.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lạng Sơn,Cultivation,Lúa,,Area_Planted,15300.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lạng Sơn,Cultivation,Lúa,,Area_Planted,16879.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lạng Sơn,Cultivation,Ngô,,Area_Planted,12481.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lạng Sơn,Cultivation,Khoai lang,,Area_Planted,626.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lạng Sơn,Cultivation,Sắn,,Area_Planted,3200.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Lạng Sơn,Cultivation,Lúa,,Area_Planted,572.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Lúa,,Area_Planted,1153816.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Lúa,,Area_Planted,231590.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Lúa,,Area_Planted,691542.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Ngô,,Area_Planted,465141.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Khoai lang,,Area_Planted,70461.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Sắn,,Area_Planted,141857.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Miền Bắc,Cultivation,Lúa,,Area_Planted,14083.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nam Định,Cultivation,Lúa,,Area_Planted,77727.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nam Định,Cultivation,Lúa,,Area_Planted,6167.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nam Định,Cultivation,Ngô,,Area_Planted,3645.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nam Định,Cultivation,Khoai lang,,Area_Planted,1622.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nam Định,Cultivation,Sắn,,Area_Planted,200.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nam Định,Cultivation,Lúa,,Area_Planted,700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nghệ An,Cultivation,Lúa,,Area_Planted,88702.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nghệ An,Cultivation,Lúa,,Area_Planted,66597.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nghệ An,Cultivation,Ngô,,Area_Planted,39001.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nghệ An,Cultivation,Khoai lang,,Area_Planted,7689.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nghệ An,Cultivation,Sắn,,Area_Planted,18016.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Nghệ An,Cultivation,Lúa,,Area_Planted,1891.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2012,5,PL2,Ninh Bình,Cultivation,Lúa,,Area_Planted,41860.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
