year,month,location_name,sector,commodity,attribute,source_file,appendix_number,error_type,error_detail,impacted_value,record_id
2011,6,Đồng bằng sông Hồng,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',497.0,bdb44653-e126-47e0-adbf-12f8131f8bae
2011,6,Đồng bằng sông Hồng,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,43bdc011-4c5f-4388-8f07-f9f8163c362f
2011,6,Đồng bằng sông Hồng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',400.0,369bf2d1-e77d-4991-a77e-066368d94b6a
2011,6,Đồng bằng sông Hồng,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1292.0,5f65d784-ac40-4085-a105-ec24a66b5493
2011,6,Đồng bằng sông Hồng,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',545.0,c8f38522-94d3-4e95-8031-14402d62ca53
2011,6,Vĩnh Phúc,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1500.0,45de30d2-6b81-47c0-aa75-4e8a4c7176d8
2011,6,Vĩnh Phúc,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',21979.0,6d7b59f6-614d-4ffc-9d6a-ce541f3b66bd
2011,6,Bắc Ninh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',546.0,c78625e5-b696-4220-94a7-8535c833d8aa
2011,6,Bắc Ninh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',434.0,38474725-5761-4627-966c-be20917c0ef1
2011,6,Quảng Ninh,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4950.0,e9eb9274-3a3d-433b-b5c3-ed4a715a5df2
2011,6,Quảng Ninh,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4950.0,aae89c26-5975-49eb-b648-56a9adc0fe80
2011,6,Quảng Ninh,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3109.0,7ad67973-b27f-42b2-b172-7c2c17f13ae8
2011,6,Quảng Ninh,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2569.0,2ad274d1-0fe4-40cd-afad-8591107d50cd
2011,6,Quảng Ninh,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',134.0,2e9f65ca-2a8a-4c34-9308-4c7a952ea6fb
2011,6,Quảng Ninh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',406.0,b27cda23-1194-4f7f-9237-03b302258d62
2011,6,Quảng Ninh,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',327.0,f018f70d-2463-4e1a-b75a-190a216d7e03
2011,6,Hải Dương,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',188.0,c28bf80e-6820-44bb-951e-3b42c06e837a
2011,6,Hải Dương,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',83.0,17d8fd0b-31fd-43a4-8093-1ead56e3431d
2011,6,Hải Phòng,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',887.0,7295bf67-614e-4657-bdec-e5919f52ed09
2011,6,Hải Phòng,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',887.0,cdf754a5-b99b-416d-b2da-44070afbb3b4
2011,6,Thái Bình,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',558.0,9d186556-055b-4538-b949-1dfc39aae0f5
2011,6,Thái Bình,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',28.0,31e672b2-85a8-432b-9bd0-1fa5e4ae7d61
2011,6,Hà Nam,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',286.0,f1e3be3f-cbb3-45a2-8dfd-6c0b57af751c
2011,6,Hà Nam,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',286.0,7bee1887-7af0-425d-9c0f-0be594e4ea54
2011,6,Hà Nam,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',67.0,20bfca7d-b1b9-49d6-86ee-48d355b7517a
2011,6,Hà Nam,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',67.0,1addcc46-c0d0-47d1-bed1-308fb902731a
2011,6,Hà Nam,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',49.0,8fb649bf-d152-453a-96d9-881d67bbb3b9
2011,6,Nam Định,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6700.0,2edef183-c2a8-4d93-929a-33b25c63accd
2011,6,Nam Định,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6700.0,65268c43-7d4b-45f2-a776-71c91c7bb46e
2011,6,Nam Định,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',24.0,64a12451-bbba-461d-8fc6-38574cbfd7be
2011,6,Nam Định,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',24.0,d066c3ab-a286-4790-b01f-916a064c4779
2011,6,Nam Định,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',24.0,8683e594-8736-4085-b448-8ca44b86b7cb
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7508.0,6d15c481-5e38-46c0-a83a-8ec9e16878fd
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',8466.0,bd28000b-adf6-4cad-910f-75910cdad72d
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',110599.0,7b604bee-e5d0-46b4-9949-ecbdf04376a8
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',69054.0,5bc2dbf6-eb17-42c5-b43a-e6d46530a505
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',12482.0,4fe7ec0c-936f-49a9-8b4d-0241e90e4943
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',27439.0,d9196c32-9cd2-4ae8-ada3-ba1065f61ed6
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1624.0,101fff79-df73-4bbb-980c-9500919c3c1e
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',27048.0,bf3b2e35-569e-4640-87fe-49e93c34d26c
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,67a9f790-6bc0-4eee-93b2-137470d47b82
2011,6,Trung du và miền núi<br>phía Bắc,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,83ce96d0-7890-4253-9b0f-27116fce1361
2011,6,Hà Giang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11736.0,0df7690f-5028-463d-bedc-e807a815c9fc
2011,6,Hà Giang,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7408.0,8fa62997-9ee1-416b-8235-ba21e5c226d1
2011,6,Hà Giang,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3265.0,52ee5ebd-1852-4466-b8c9-1ef33f816481
2011,6,Hà Giang,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',687.0,41b22fae-d5bf-46b8-8329-6493f42e73c2
2011,6,Hà Giang,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',376.0,9bd7a870-8627-4b3d-b52d-20108c976723
2011,6,Hà Giang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1693.0,ccba112d-7cac-48d6-8098-eccc3f751f9b
2011,6,Cao Bằng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11939.0,ed399726-a9a7-452d-a0c6-d6eeea9dde02
2011,6,Cao Bằng,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6545.0,1cc6018c-87ed-45da-9e8d-17526f6faee1
2011,6,Cao Bằng,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3964.0,9e653fe8-9194-42f5-adbb-87f1a88e07e7
2011,6,Cao Bằng,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1170.0,72ae2ece-8e3b-4d70-970a-1a0ba6827e89
2011,6,Cao Bằng,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',260.0,3d3bb861-fc48-4029-a15f-06343d96659a
2011,6,Cao Bằng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',542.0,0a39cfa8-e7b0-4019-b0a0-be4b84195c05
2011,6,Bắc Kạn,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',42.0,c2b9cdef-fd92-40c1-a7e6-e1e96c016be6
2011,6,Bắc Kạn,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1000.0,25b7203e-8cad-4345-b015-32c948b573df
2011,6,Bắc Kạn,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5155.0,299b14fe-4205-4a2d-a017-cbb4ddf681e2
2011,6,Bắc Kạn,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4983.0,6d04c9cc-c671-4022-8e54-4035fc83a3e5
2011,6,Bắc Kạn,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',172.0,a39dcc7a-d1ce-47d2-8b4a-acbd135670cf
2011,6,Bắc Kạn,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',674.0,0c4fcfe1-493e-4df3-a2a7-bbcf9ecac268
2011,6,Tuyên Quang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11418.0,3b806b96-459c-4982-b6e9-02b4cb70e636
2011,6,Tuyên Quang,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4913.0,20bb9af5-e0a8-4edf-8375-e602b4637d91
2011,6,Tuyên Quang,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',508.0,c0d9ec00-79eb-40be-b684-9bdcc8fe144c
2011,6,Tuyên Quang,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5936.0,5ada6747-977c-40a4-b7fc-90d9b9da66a8
2011,6,Tuyên Quang,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',61.0,dbdf45fe-0d48-44ce-93bf-8b9f2c748a8f
2011,6,Tuyên Quang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6543.0,de125d24-bd13-40a2-b416-a582c997e74e
2011,6,Lào Cai,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1758.0,af503224-8744-46e6-92f9-5aa3d77f72fe
2011,6,Lào Cai,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',889.0,d6d5bfea-2fb1-481e-80d9-953d97bd1066
2011,6,Lào Cai,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',869.0,f280a20d-deed-4215-8bed-0bccd35c66a4
2011,6,Lào Cai,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',869.0,bb2bb71b-0c0b-452b-949e-74b59ebf21c3
2011,6,Yên Bái,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2598.0,d8015336-12f1-4f2d-9915-6577bb4e60cd
2011,6,Yên Bái,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',734.0,164bf0ee-6153-45cd-8dc0-d317bdc16779
2011,6,Yên Bái,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',600.0,c298edae-d395-433d-9c82-63cfb35853fb
2011,6,Yên Bái,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1264.0,e31675d0-32fe-4370-b5cd-2e386eb43e6e
2011,6,Yên Bái,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',541.0,7db68318-3e68-4818-be69-48d9adf1202c
2011,6,Thái Nguyên,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2700.0,661855eb-6c7c-4b84-88b8-7dd699df3a7d
2011,6,Thái Nguyên,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2700.0,f0d86978-ae90-43ef-b7c7-80a08cdce384
2011,6,Thái Nguyên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',18962.0,0f94cfa0-a844-4150-a7e4-009f57d77d40
2011,6,Thái Nguyên,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6114.0,23691c7b-54ec-410f-b7bd-fd1dcd0798c1
2011,6,Thái Nguyên,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',469.0,c388fb84-2392-4e40-bb4e-7918fcfb9903
2011,6,Thái Nguyên,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',12339.0,77e3a558-a9dc-4b43-8436-fc9675b35c64
2011,6,Thái Nguyên,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',40.0,177d8f4e-6b8c-420c-b0bd-1a2e1deeecdd
2011,6,Thái Nguyên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',13543.0,72848d9e-6c2b-4e45-a47c-0e3b7a4a589c
2011,6,Lạng Sơn,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4766.0,dc25c8e4-2634-42f8-bdba-bafa643a2ff5
2011,6,Lạng Sơn,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4766.0,40a79148-096e-48da-98c2-36815101ab44
2011,6,Lạng Sơn,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',8535.0,972b40bd-8bfd-401f-ae72-812dc4af98ab
2011,6,Lạng Sơn,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7307.0,d7cbcf48-d31d-47e5-9522-5b36ce2354f8
2011,6,Lạng Sơn,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',676.0,4d45e39c-be89-48df-8122-6c7f1b24937d
2011,6,Lạng Sơn,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',550.0,05f86e45-f0c9-43c6-a432-bf7d088cc204
2011,6,Lạng Sơn,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2.0,60f4b0f0-2c73-42da-9c44-c76ea1886b8d
2011,6,Lạng Sơn,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',491.0,5ae550d8-26a4-43ee-ae26-3721abf8c8c0
2011,6,Bắc Giang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',147.0,1e079f92-bdf9-4a88-bae4-9a2f8940ef60
2011,6,Bắc Giang,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',112.0,9c9b115a-8cce-4fc0-b6f5-c9ce870f09df
2011,6,Bắc Giang,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',35.0,e2daa2c3-530e-459f-9b75-4fceede1ee89
2011,6,Bắc Giang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,aa2c3c9a-7c2a-47ad-a427-d50b7eac0099
2011,6,Phú Thọ,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3983.0,36babb9c-d2f6-4e20-9791-485b3c08d46b
2011,6,Phú Thọ,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2556.0,4d4bce5a-ae74-4661-8b17-21021aa6fc02
2011,6,Phú Thọ,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1427.0,2bc2f796-d693-48c2-b57e-b139fbd0eb34
2011,6,Phú Thọ,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,871da9d5-e3f3-48b7-b0a5-9aabd97d31fa
2011,6,Điện Biên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7585.0,9cd0f7cc-e4f7-4c32-84ce-4673693e3573
2011,6,Điện Biên,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7400.0,2c1deddd-f675-4a21-802e-102545051ad5
2011,6,Điện Biên,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',178.0,8b86cf17-b9cb-4a43-9e81-36d6004a1f5e
2011,6,Điện Biên,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7.0,57f386f0-044d-45b0-b14b-32c732c1b39f
2011,6,Điện Biên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',276.0,a497ad31-88a0-4aad-abf7-3ef686f6bcf9
2011,6,Lai Châu,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6775.0,33299e00-54ce-4901-95bc-a1ac764a0ed1
2011,6,Lai Châu,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3742.0,744a4f8e-ad7c-4cc1-879c-3d25916754f9
2011,6,Lai Châu,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3000.0,033af2b4-f42c-44ab-a6be-968b5721faaf
2011,6,Lai Châu,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',33.0,e39197d8-dc71-43a6-a588-c9b82e946c78
2011,6,Sơn La,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',19473.0,ddfe7058-bf6a-436a-a758-2198aa59c777
2011,6,Sơn La,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',15816.0,0eb6adbf-0452-47cc-a4cd-269e40bbb8b2
2011,6,Sơn La,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2779.0,e7d698e8-63d4-4fff-88d3-378c07f72b59
2011,6,Sơn La,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',878.0,2412f4fc-81fb-4e83-93dc-fed2626fa1e0
2011,6,Sơn La,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1876.0,ac07c042-2195-4c8d-b945-cfb01d7f6b5c
2011,6,Hòa Bình,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',535.0,ec977491-a2c1-41f0-8f75-36f81512d981
2011,6,Hòa Bình,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',535.0,d5640174-b74b-424f-8f38-8e0b9a60ee4f
2011,6,Hòa Bình,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,afeba1a2-d4b4-4b34-b067-57653aee8735
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',16578.0,4cfe3936-1ef9-46ef-8b44-fb6d08c72372
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',23242.0,9c95ea1d-aa2a-4ab8-a87f-b76c23ae82df
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',6108.0,66d8c798-b11f-4ca5-86bc-858a63a8b372
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1563.0,b32c8b19-4740-461d-adac-495321404e3d
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3735.0,f8aa31b0-28af-4fbf-81a6-3bd15a679ded
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',810.0,6429e9e8-3f1b-403b-98c7-5c6a481f36ed
