record_id,year,month,geo_level,location_name,region_id,sector,commodity,sub_item,attribute,value,unit,data_type,source_file
200908_Hậu Giang_CAY_CN_NGAN_NGAY_AREA,2009,8,Provincial,Hậu Giang,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.453,ha,Actual,2009_08_PHULUC_T08_2009_PL5.md
200908_Trà Vinh_CAY_CN_NGAN_NGAY_AREA,2009,8,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,10.752,ha,Actual,2009_08_PHULUC_T08_2009_PL5.md
200908_Trà Vinh_RAU_DAU_AREA,2009,8,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Rau đậu,,Area,841.0,ha,Actual,2009_08_PHULUC_T08_2009_PL5.md
200908_Sóc Trăng_CAY_CN_NGAN_NGAY_AREA,2009,8,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.308,ha,Actual,2009_08_PHULUC_T08_2009_PL5.md
200908_Sóc Trăng_RAU_DAU_AREA,2009,8,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Rau đậu,,Area,1.193,ha,Actual,2009_08_PHULUC_T08_2009_PL5.md
200909_1. Thu hoạch lúa hè thu ở miền Nam_LUA_AREA,2009,9,Provincial,1. Thu hoạch lúa hè thu ở miền Nam,,Cultivation,Lúa,,Area,1.7817,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Trong đó: - Đồng bằng sông Cửu Long_LUA_AREA,2009,9,Provincial,Trong đó: - Đồng bằng sông Cửu Long,,Cultivation,Lúa,,Area,1.5141,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_2. Gieo cấy lúa mùa cả nước_LUA_AREA,2009,9,Provincial,2. Gieo cấy lúa mùa cả nước,,Cultivation,Lúa,,Area,1.6611,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Chia ra:  - Miền Bắc_LUA_AREA,2009,9,Provincial,Chia ra:  - Miền Bắc,,Cultivation,Lúa,,Area,1.2054,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Trong đó:   + Đồng bằng sông Hồng_LUA_AREA,2009,9,Provincial,Trong đó:   + Đồng bằng sông Hồng,,Cultivation,Lúa,,Area,5567.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_- Miền Nam_LUA_AREA,2009,9,Provincial,- Miền Nam,,Cultivation,Lúa,,Area,4802.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Trong đó:   + Đồng bằng sông Cửu Long_LUA_AREA,2009,9,Provincial,Trong đó:   + Đồng bằng sông Cửu Long,,Cultivation,Lúa,,Area,1731.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909__ 3.1 Gieo trồng màu lương thực__LUA_AREA,2009,9,Provincial,_ 3.1 Gieo trồng màu lương thực_,,Cultivation,Lúa,,Area,1.5769,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Trong đó: - Ngô_LUA_AREA,2009,9,Provincial,Trong đó: - Ngô,,Cultivation,Lúa,,Area,9676.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_- Khoai lang_LUA_AREA,2009,9,Provincial,- Khoai lang,,Cultivation,Lúa,,Area,1345.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_- Sắn_LUA_AREA,2009,9,Provincial,- Sắn,,Cultivation,Lúa,,Area,4667.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909__ 3.2 Gieo trồng cây công nghiệp ngắn ngày__LUA_AREA,2009,9,Provincial,_ 3.2 Gieo trồng cây công nghiệp ngắn ngày_,,Cultivation,Lúa,,Area,6433.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Trong đó: - Lạc_LUA_AREA,2009,9,Provincial,Trong đó: - Lạc,,Cultivation,Lúa,,Area,2429.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_- Đậu tương_LUA_AREA,2009,9,Provincial,- Đậu tương,,Cultivation,Lúa,,Area,1833.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
"200909__ 3.3 Gieo trồng rau, đậu các loại__LUA_AREA",2009,9,Provincial,"_ 3.3 Gieo trồng rau, đậu các loại_",,Cultivation,Lúa,,Area,6613.0,ha,Actual,2009_09_PHULUC_T09_2009_PL1.md
200909_Hà Nội_LUA_AREA,2009,9,Provincial,Hà Nội,,Cultivation,Lúa,,Area,102.281,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Nội_NGO_AREA,2009,9,Provincial,Hà Nội,,Cultivation,Ngô,,Area,29.509,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hải Phòng_LUA_AREA,2009,9,Provincial,Hải Phòng,,Cultivation,Lúa,,Area,43.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hải Phòng_NGO_AREA,2009,9,Provincial,Hải Phòng,,Cultivation,Ngô,,Area,8.38,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Vĩnh Phúc_LUA_AREA,2009,9,Provincial,Vĩnh Phúc,,Cultivation,Lúa,,Area,28.986,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Vĩnh Phúc_NGO_AREA,2009,9,Provincial,Vĩnh Phúc,,Cultivation,Ngô,,Area,11.666,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Bắc Ninh_LUA_AREA,2009,9,Provincial,Bắc Ninh,,Cultivation,Lúa,,Area,37.338,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Bắc Ninh_NGO_AREA,2009,9,Provincial,Bắc Ninh,,Cultivation,Ngô,,Area,5.704,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hải Dương_LUA_AREA,2009,9,Provincial,Hải Dương,,Cultivation,Lúa,,Area,62.774,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hải Dương_NGO_AREA,2009,9,Provincial,Hải Dương,,Cultivation,Ngô,,Area,4.5,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hưng Yên_LUA_AREA,2009,9,Provincial,Hưng Yên,,Cultivation,Lúa,,Area,40.671,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hưng Yên_NGO_AREA,2009,9,Provincial,Hưng Yên,,Cultivation,Ngô,,Area,8.6,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Nam_LUA_AREA,2009,9,Provincial,Hà Nam,,Cultivation,Lúa,,Area,35.403,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Nam_NGO_AREA,2009,9,Provincial,Hà Nam,,Cultivation,Ngô,,Area,6.445,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Nam Định_LUA_AREA,2009,9,Provincial,Nam Định,,Cultivation,Lúa,,Area,78.602,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Nam Định_NGO_AREA,2009,9,Provincial,Nam Định,,Cultivation,Ngô,,Area,6.216,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thái Bình_LUA_AREA,2009,9,Provincial,Thái Bình,,Cultivation,Lúa,,Area,83.164,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thái Bình_NGO_AREA,2009,9,Provincial,Thái Bình,,Cultivation,Ngô,,Area,11.624,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Ninh Bình_LUA_AREA,2009,9,Provincial,Ninh Bình,,Cultivation,Lúa,,Area,39.811,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Ninh Bình_NGO_AREA,2009,9,Provincial,Ninh Bình,,Cultivation,Ngô,,Area,11.092,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Giang_LUA_AREA,2009,9,Provincial,Hà Giang,,Cultivation,Lúa,,Area,25.6,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Giang_NGO_AREA,2009,9,Provincial,Hà Giang,,Cultivation,Ngô,,Area,49.609,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Cao Bằng_LUA_AREA,2009,9,Provincial,Cao Bằng,,Cultivation,Lúa,,Area,25.239,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Cao Bằng_NGO_AREA,2009,9,Provincial,Cao Bằng,,Cultivation,Ngô,,Area,23.824,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Lào Cai_LUA_AREA,2009,9,Provincial,Lào Cai,,Cultivation,Lúa,,Area,19.17,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Lào Cai_NGO_AREA,2009,9,Provincial,Lào Cai,,Cultivation,Ngô,,Area,37.032,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Bắc Cạn_LUA_AREA,2009,9,Provincial,Bắc Cạn,,Cultivation,Lúa,,Area,13.851,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Bắc Cạn_NGO_AREA,2009,9,Provincial,Bắc Cạn,,Cultivation,Ngô,,Area,18.534,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Lạng Sơn_LUA_AREA,2009,9,Provincial,Lạng Sơn,,Cultivation,Lúa,,Area,31.2,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Lạng Sơn_NGO_AREA,2009,9,Provincial,Lạng Sơn,,Cultivation,Ngô,,Area,27.982,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Tuyên Quang_LUA_AREA,2009,9,Provincial,Tuyên Quang,,Cultivation,Lúa,,Area,25.816,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Tuyên Quang_NGO_AREA,2009,9,Provincial,Tuyên Quang,,Cultivation,Ngô,,Area,18.242,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Yên Bái_LUA_AREA,2009,9,Provincial,Yên Bái,,Cultivation,Lúa,,Area,41.22,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Yên Bái_NGO_AREA,2009,9,Provincial,Yên Bái,,Cultivation,Ngô,,Area,41.719,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thái Nguyên_LUA_AREA,2009,9,Provincial,Thái Nguyên,,Cultivation,Lúa,,Area,41.5,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thái Nguyên_NGO_AREA,2009,9,Provincial,Thái Nguyên,,Cultivation,Ngô,,Area,35.31,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Phú Thọ_LUA_AREA,2009,9,Provincial,Phú Thọ,,Cultivation,Lúa,,Area,34.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Phú Thọ_NGO_AREA,2009,9,Provincial,Phú Thọ,,Cultivation,Ngô,,Area,35.477,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Bắc Giang_LUA_AREA,2009,9,Provincial,Bắc Giang,,Cultivation,Lúa,,Area,59.442,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Bắc Giang_NGO_AREA,2009,9,Provincial,Bắc Giang,,Cultivation,Ngô,,Area,28.689,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Quảng Ninh_LUA_AREA,2009,9,Provincial,Quảng Ninh,,Cultivation,Lúa,,Area,44.973,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Quảng Ninh_NGO_AREA,2009,9,Provincial,Quảng Ninh,,Cultivation,Ngô,,Area,15.025,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Lai Châu_LUA_AREA,2009,9,Provincial,Lai Châu,,Cultivation,Lúa,,Area,33.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Lai Châu_NGO_AREA,2009,9,Provincial,Lai Châu,,Cultivation,Ngô,,Area,17.726,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Điện Biên_LUA_AREA,2009,9,Provincial,Điện Biên,,Cultivation,Lúa,,Area,35.184,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Điện Biên_NGO_AREA,2009,9,Provincial,Điện Biên,,Cultivation,Ngô,,Area,32.08,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Sơn La_LUA_AREA,2009,9,Provincial,Sơn La,,Cultivation,Lúa,,Area,36.417,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Sơn La_NGO_AREA,2009,9,Provincial,Sơn La,,Cultivation,Ngô,,Area,155.138,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hoà Bình_LUA_AREA,2009,9,Provincial,Hoà Bình,,Cultivation,Lúa,,Area,24.21,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hoà Bình_NGO_AREA,2009,9,Provincial,Hoà Bình,,Cultivation,Ngô,,Area,51.106,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thanh Hoá_LUA_AREA,2009,9,Provincial,Thanh Hoá,,Cultivation,Lúa,,Area,136.757,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thanh Hoá_NGO_AREA,2009,9,Provincial,Thanh Hoá,,Cultivation,Ngô,,Area,73.307,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Nghệ An_LUA_AREA,2009,9,Provincial,Nghệ An,,Cultivation,Lúa,,Area,45.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Nghệ An_NGO_AREA,2009,9,Provincial,Nghệ An,,Cultivation,Ngô,,Area,82.656,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Tĩnh_LUA_AREA,2009,9,Provincial,Hà Tĩnh,,Cultivation,Lúa,,Area,6.5,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Tĩnh_NGO_AREA,2009,9,Provincial,Hà Tĩnh,,Cultivation,Ngô,,Area,24.955,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Quảng Bình_LUA_AREA,2009,9,Provincial,Quảng Bình,,Cultivation,Lúa,,Area,1.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Quảng Bình_NGO_AREA,2009,9,Provincial,Quảng Bình,,Cultivation,Ngô,,Area,13.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Quảng Trị_LUA_AREA,2009,9,Provincial,Quảng Trị,,Cultivation,Lúa,,Area,4.5,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Quảng Trị_NGO_AREA,2009,9,Provincial,Quảng Trị,,Cultivation,Ngô,,Area,14.573,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thừa Thiên Huế_LUA_AREA,2009,9,Provincial,Thừa Thiên Huế,,Cultivation,Lúa,,Area,600.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Thừa Thiên Huế_NGO_AREA,2009,9,Provincial,Thừa Thiên Huế,,Cultivation,Ngô,,Area,12.0,ha,Actual,2009_09_PHULUC_T09_2009_PL2.md
200909_Hà Nội_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hà Nội,,Cultivation,Cây công nghiệp ngắn ngày,,Area,43.7,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Nội_RAU_DAU_AREA,2009,9,Provincial,Hà Nội,,Cultivation,Rau đậu,,Area,25.136,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hải Phòng_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hải Phòng,,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.345,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hải Phòng_RAU_DAU_AREA,2009,9,Provincial,Hải Phòng,,Cultivation,Rau đậu,,Area,20.324,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Vĩnh Phúc_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Vĩnh Phúc,,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.157,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Vĩnh Phúc_RAU_DAU_AREA,2009,9,Provincial,Vĩnh Phúc,,Cultivation,Rau đậu,,Area,8.029,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Bắc Ninh_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bắc Ninh,,Cultivation,Cây công nghiệp ngắn ngày,,Area,4.564,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Bắc Ninh_RAU_DAU_AREA,2009,9,Provincial,Bắc Ninh,,Cultivation,Rau đậu,,Area,25.023,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hải Dương_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hải Dương,,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.205,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hải Dương_RAU_DAU_AREA,2009,9,Provincial,Hải Dương,,Cultivation,Rau đậu,,Area,25.0,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hưng Yên_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hưng Yên,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.1,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hưng Yên_RAU_DAU_AREA,2009,9,Provincial,Hưng Yên,,Cultivation,Rau đậu,,Area,13.313,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Nam_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hà Nam,,Cultivation,Cây công nghiệp ngắn ngày,,Area,10.897,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Nam_RAU_DAU_AREA,2009,9,Provincial,Hà Nam,,Cultivation,Rau đậu,,Area,6.1,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Nam Định_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Nam Định,,Cultivation,Cây công nghiệp ngắn ngày,,Area,11.519,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Nam Định_RAU_DAU_AREA,2009,9,Provincial,Nam Định,,Cultivation,Rau đậu,,Area,15.4,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thái Bình_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Thái Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,10.272,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thái Bình_RAU_DAU_AREA,2009,9,Provincial,Thái Bình,,Cultivation,Rau đậu,,Area,18.058,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Ninh Bình_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Ninh Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.507,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Ninh Bình_RAU_DAU_AREA,2009,9,Provincial,Ninh Bình,,Cultivation,Rau đậu,,Area,7.018,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Giang_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hà Giang,,Cultivation,Cây công nghiệp ngắn ngày,,Area,24.543,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Giang_RAU_DAU_AREA,2009,9,Provincial,Hà Giang,,Cultivation,Rau đậu,,Area,10.0,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Lào Cai_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Lào Cai,,Cultivation,Cây công nghiệp ngắn ngày,,Area,7.738,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Lào Cai_RAU_DAU_AREA,2009,9,Provincial,Lào Cai,,Cultivation,Rau đậu,,Area,5.994,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Bắc Cạn_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bắc Cạn,,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.373,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Bắc Cạn_RAU_DAU_AREA,2009,9,Provincial,Bắc Cạn,,Cultivation,Rau đậu,,Area,2.476,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Lạng Sơn_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Lạng Sơn,,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.125,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Lạng Sơn_RAU_DAU_AREA,2009,9,Provincial,Lạng Sơn,,Cultivation,Rau đậu,,Area,6.506,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Tuyên Quang_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Tuyên Quang,,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.666,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Tuyên Quang_RAU_DAU_AREA,2009,9,Provincial,Tuyên Quang,,Cultivation,Rau đậu,,Area,4.534,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Yên Bái_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Yên Bái,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.883,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Yên Bái_RAU_DAU_AREA,2009,9,Provincial,Yên Bái,,Cultivation,Rau đậu,,Area,7.17,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thái Nguyên_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Thái Nguyên,,Cultivation,Cây công nghiệp ngắn ngày,,Area,7.621,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thái Nguyên_RAU_DAU_AREA,2009,9,Provincial,Thái Nguyên,,Cultivation,Rau đậu,,Area,12.685,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Phú Thọ_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Phú Thọ,,Cultivation,Cây công nghiệp ngắn ngày,,Area,12.052,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Phú Thọ_RAU_DAU_AREA,2009,9,Provincial,Phú Thọ,,Cultivation,Rau đậu,,Area,10.0,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Bắc Giang_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bắc Giang,,Cultivation,Cây công nghiệp ngắn ngày,,Area,15.53,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Bắc Giang_RAU_DAU_AREA,2009,9,Provincial,Bắc Giang,,Cultivation,Rau đậu,,Area,20.141,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Quảng Ninh_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Quảng Ninh,,Cultivation,Cây công nghiệp ngắn ngày,,Area,4.443,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Quảng Ninh_RAU_DAU_AREA,2009,9,Provincial,Quảng Ninh,,Cultivation,Rau đậu,,Area,10.5,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Lai Châu_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Lai Châu,,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.642,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Lai Châu_RAU_DAU_AREA,2009,9,Provincial,Lai Châu,,Cultivation,Rau đậu,,Area,1.5,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Điện Biên_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Điện Biên,,Cultivation,Cây công nghiệp ngắn ngày,,Area,15.055,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Sơn La_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Sơn La,,Cultivation,Cây công nghiệp ngắn ngày,,Area,11.12,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Sơn La_RAU_DAU_AREA,2009,9,Provincial,Sơn La,,Cultivation,Rau đậu,,Area,3.58,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hoà Bình_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hoà Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,19.147,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hoà Bình_RAU_DAU_AREA,2009,9,Provincial,Hoà Bình,,Cultivation,Rau đậu,,Area,12.924,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thanh Hoá_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Thanh Hoá,,Cultivation,Cây công nghiệp ngắn ngày,,Area,34.596,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thanh Hoá_RAU_DAU_AREA,2009,9,Provincial,Thanh Hoá,,Cultivation,Rau đậu,,Area,45.6,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Nghệ An_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Nghệ An,,Cultivation,Cây công nghiệp ngắn ngày,,Area,37.402,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Nghệ An_RAU_DAU_AREA,2009,9,Provincial,Nghệ An,,Cultivation,Rau đậu,,Area,29.55,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Tĩnh_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hà Tĩnh,,Cultivation,Cây công nghiệp ngắn ngày,,Area,31.497,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Hà Tĩnh_RAU_DAU_AREA,2009,9,Provincial,Hà Tĩnh,,Cultivation,Rau đậu,,Area,15.662,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Quảng Bình_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Quảng Bình,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.022,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Quảng Bình_RAU_DAU_AREA,2009,9,Provincial,Quảng Bình,,Cultivation,Rau đậu,,Area,7.0,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Quảng Trị_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Quảng Trị,,Cultivation,Cây công nghiệp ngắn ngày,,Area,5.575,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Quảng Trị_RAU_DAU_AREA,2009,9,Provincial,Quảng Trị,,Cultivation,Rau đậu,,Area,2.0,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thừa Thiên Huế_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Thừa Thiên Huế,,Cultivation,Cây công nghiệp ngắn ngày,,Area,4.081,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_Thừa Thiên Huế_RAU_DAU_AREA,2009,9,Provincial,Thừa Thiên Huế,,Cultivation,Rau đậu,,Area,5.0,ha,Actual,2009_09_PHULUC_T09_2009_PL3.md
200909_TP Đà Nẵng_NGO_AREA,2009,9,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Ngô,,Area,3.755,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Quảng Nam_NGO_AREA,2009,9,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Ngô,,Area,44.128,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Quảng Ngãi_LUA_AREA,2009,9,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Lúa,,Area,31.641,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
