record_id,year,month,report_date,geo_level,location_name,region_id,sector,commodity,sub_item,variety,attribute,value,unit,data_type,source_file
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M1,2008,1,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M2,2008,2,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M3,2008,3,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M4,2008,4,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M5,2008,5,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M6,2008,6,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M7,2008,7,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M8,2008,8,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M9,2008,9,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M10,2008,10,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M11,2008,11,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_KHOAILANG_AREA_ACTUAL_Bắc_Giang_M12,2008,12,2008-12-15,Provincial,Bắc Giang,Northern,Cultivation,Khoai lang,Vụ Đông,,Area,4494.142857142857,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M1,2008,1,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M2,2008,2,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M3,2008,3,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M4,2008,4,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M5,2008,5,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M6,2008,6,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M7,2008,7,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M8,2008,8,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M9,2008,9,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M10,2008,10,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M11,2008,11,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HN_NGO_AREA_ACTUAL_M12,2008,12,2008-12-15,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,12025.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M1,2008,1,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M2,2008,2,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M3,2008,3,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M4,2008,4,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M5,2008,5,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M6,2008,6,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M7,2008,7,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M8,2008,8,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M9,2008,9,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M10,2008,10,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M11,2008,11,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_HP_NGO_AREA_ACTUAL_M12,2008,12,2008-12-15,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,1575.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M1,2008,1,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M2,2008,2,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M3,2008,3,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M4,2008,4,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M5,2008,5,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M6,2008,6,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M7,2008,7,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M8,2008,8,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M9,2008,9,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M10,2008,10,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M11,2008,11,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_VP_NGO_AREA_ACTUAL_M12,2008,12,2008-12-15,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,Vụ Đông,,Area,15418.0,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M1,2008,1,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M2,2008,2,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M3,2008,3,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M4,2008,4,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M5,2008,5,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M6,2008,6,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M7,2008,7,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M8,2008,8,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M9,2008,9,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M10,2008,10,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M11,2008,11,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_An_Giang_M12,2008,12,2008-12-15,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M1,2008,1,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M2,2008,2,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M3,2008,3,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M4,2008,4,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M5,2008,5,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M6,2008,6,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M7,2008,7,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M8,2008,8,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M9,2008,9,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M10,2008,10,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M11,2008,11,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Tiền_Giang_M12,2008,12,2008-12-15,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M1,2008,1,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M2,2008,2,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M3,2008,3,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M4,2008,4,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M5,2008,5,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M6,2008,6,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M7,2008,7,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M8,2008,8,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M9,2008,9,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M10,2008,10,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M11,2008,11,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Bến_Tre_M12,2008,12,2008-12-15,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M1,2008,1,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M2,2008,2,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M3,2008,3,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M4,2008,4,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M5,2008,5,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M6,2008,6,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M7,2008,7,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M8,2008,8,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M9,2008,9,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M10,2008,10,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M11,2008,11,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Đồng_Tháp_M12,2008,12,2008-12-15,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M1,2008,1,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M2,2008,2,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M3,2008,3,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M4,2008,4,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M5,2008,5,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M6,2008,6,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M7,2008,7,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M8,2008,8,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M9,2008,9,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M10,2008,10,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M11,2008,11,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Vĩnh_Long_M12,2008,12,2008-12-15,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M1,2008,1,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M2,2008,2,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M3,2008,3,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M4,2008,4,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M5,2008,5,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M6,2008,6,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M7,2008,7,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M8,2008,8,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
2008_12_DBSCL_LUADX_AREA_ACTUAL_Cần_Thơ_M9,2008,9,2008-12-15,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,Đông Xuân,,Area,69138.46153846153,ha,Actual,Phuluc_12_2008.md
